,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,score1,score2
2100,2008-05-20,AXISBANK,EQ,900.05,899.0,899.0,851.0,872.0,869.35,870.13,1004625,87414945730000.0,,416374.0,0.4145,neutral,neutral
2101,2008-05-21,AXISBANK,EQ,869.35,855.1,875.0,851.3,871.9,869.75,863.76,1057469,91339474330000.0,,549014.0,0.5192,neutral,neutral
2102,2008-05-22,AXISBANK,EQ,869.75,865.0,865.0,823.1,826.4,828.6,836.57,1408038,117792299500000.0,,849833.0,0.6036,neutral,positive
2103,2008-05-23,AXISBANK,EQ,828.6,835.0,842.0,796.0,802.0,799.45,817.18,972939,79506700135000.0,,348689.0,0.35840000000000005,positive,neutral
2104,2008-05-26,AXISBANK,EQ,799.45,790.0,790.0,755.3,763.0,762.9,773.84,905677,70084493300000.0,,395166.0,0.4363,neutral,neutral
2105,2008-05-27,AXISBANK,EQ,762.9,770.0,780.0,730.25,743.4,738.75,745.6,1441209,107456080309999.98,,662903.0,0.46,neutral,neutral
2106,2008-05-28,AXISBANK,EQ,738.75,748.0,816.4,740.0,814.0,810.2,783.95,2119177,166132400235000.0,,681029.0,0.3214,neutral,neutral
2107,2008-05-29,AXISBANK,EQ,810.2,815.0,829.0,775.25,777.0,783.0,795.38,1553751,123582668925000.0,,669130.0,0.4307,positive,positive
2108,2008-05-30,AXISBANK,EQ,783.0,798.95,804.5,745.45,790.0,793.25,768.78,2620850,201485646295000.0,,1398469.0,0.5336,neutral,neutral
2109,2008-06-02,AXISBANK,EQ,793.25,775.0,807.25,740.2,741.0,749.35,766.4,1246821,95556582090000.0,,438331.0,0.3516,positive,neutral
2110,2008-06-03,AXISBANK,EQ,749.35,740.0,766.7,722.25,756.15,757.4,749.08,1303437,97637246065000.0,,307667.0,0.236,neutral,neutral
2111,2008-06-04,AXISBANK,EQ,757.4,757.0,776.7,728.2,732.0,736.8,757.58,1289757,97710055235000.0,,351936.0,0.2729,neutral,positive
2112,2008-06-05,AXISBANK,EQ,736.8,736.8,777.3,723.25,770.0,770.9,749.73,1439640,107934346175000.0,,527526.0,0.3664,neutral,neutral
2113,2008-06-06,AXISBANK,EQ,770.9,790.0,790.0,756.0,760.5,760.55,767.7,1335669,102539484410000.0,,556819.0,0.4169,neutral,neutral
2114,2008-06-09,AXISBANK,EQ,760.55,745.0,749.8,685.0,701.0,703.1,708.74,1956217,138644076230000.0,,872595.0,0.4461,neutral,neutral
2115,2008-06-10,AXISBANK,EQ,703.1,710.1,718.85,671.0,677.0,681.5,689.14,1589382,109531165940000.02,,618363.0,0.3891,neutral,neutral
2116,2008-06-11,AXISBANK,EQ,681.5,685.0,708.85,683.5,707.1,705.8,701.26,910020,63815911690000.0,,274500.0,0.30160000000000003,neutral,neutral
2117,2008-06-12,AXISBANK,EQ,705.8,698.0,720.0,675.0,711.0,714.35,703.53,1311425,92262271400000.0,,462622.0,0.3528,positive,neutral
2118,2008-06-13,AXISBANK,EQ,714.35,730.0,739.9,700.0,702.0,704.5,717.7,1527414,109622088225000.0,,501615.0,0.3284,neutral,neutral
2119,2008-06-16,AXISBANK,EQ,704.5,710.0,739.8,710.0,734.0,735.75,726.58,1822054,132387064720000.0,,950718.0,0.5218,neutral,positive
2120,2008-06-17,AXISBANK,EQ,735.75,737.0,803.0,727.15,791.5,794.5,766.82,2196545,168435162925000.0,,617933.0,0.2813,neutral,neutral
2121,2008-06-18,AXISBANK,EQ,794.5,795.0,804.0,741.2,749.9,750.5,764.06,3052176,233205023695000.0,,1129428.0,0.37,neutral,neutral
2122,2008-06-19,AXISBANK,EQ,750.5,740.0,743.0,712.0,720.0,718.1,723.14,2112724,152780530025000.0,,1132984.0,0.5363,positive,neutral
2123,2008-06-20,AXISBANK,EQ,718.1,718.0,733.9,694.1,703.15,703.7,710.67,3090066,219600544840000.0,,1011496.0,0.3273,neutral,neutral
2124,2008-06-23,AXISBANK,EQ,703.7,700.0,709.0,670.0,701.0,697.15,691.3,1915465,132415929000000.0,,528453.0,0.2759,neutral,neutral
2125,2008-06-24,AXISBANK,EQ,697.15,705.0,719.7,670.0,670.05,678.65,688.89,1436950,98989951600000.0,,352141.0,0.2451,neutral,neutral
2126,2008-06-25,AXISBANK,EQ,678.65,660.0,694.1,642.0,692.0,685.05,672.56,2723216,183152430045000.0,,1048894.0,0.3852,neutral,neutral
2127,2008-06-26,AXISBANK,EQ,685.05,690.0,705.0,665.0,673.0,678.2,683.16,1980763,135318783850000.0,,579347.0,0.2925,positive,neutral
2128,2008-06-27,AXISBANK,EQ,678.2,660.0,660.0,617.0,627.5,628.6,634.14,2409279,152781295940000.0,,850578.0,0.353,neutral,neutral
2129,2008-06-30,AXISBANK,EQ,628.6,625.0,635.0,586.2,603.65,605.05,602.96,2235984,134821821475000.0,,815725.0,0.3648,neutral,neutral
2130,2008-07-01,AXISBANK,EQ,605.05,610.0,610.0,580.0,590.0,593.85,594.56,1889999,112372724365000.02,,823587.0,0.4358,negative,neutral
2131,2008-07-02,AXISBANK,EQ,593.85,597.3,645.0,568.3,640.0,634.45,607.18,2156295,130925246450000.0,,681013.0,0.3158,neutral,neutral
2132,2008-07-03,AXISBANK,EQ,634.45,627.85,635.0,563.0,566.0,580.2,582.31,2431551,141591951775000.0,,899276.0,0.3698,neutral,neutral
2133,2008-07-04,AXISBANK,EQ,580.2,579.0,614.9,562.2,580.0,600.45,596.11,2182168,130081282240000.02,,718464.0,0.32920000000000005,neutral,neutral
2134,2008-07-07,AXISBANK,EQ,600.45,590.0,633.1,588.4,598.0,603.95,617.72,1702307,105154229825000.0,,374976.0,0.2203,neutral,positive
2135,2008-07-08,AXISBANK,EQ,603.95,590.0,622.9,566.5,607.05,606.95,593.22,1978960,117395766625000.0,,555500.0,0.2807,neutral,neutral
2136,2008-07-09,AXISBANK,EQ,606.95,625.0,675.0,620.25,675.0,669.1,652.1,2390756,155901005410000.0,,853485.0,0.35700000000000004,negative,neutral
2137,2008-07-10,AXISBANK,EQ,669.1,665.0,687.85,638.0,685.0,678.45,659.91,2080990,137327466955000.0,,499167.0,0.2399,neutral,positive
2138,2008-07-11,AXISBANK,EQ,678.45,670.1,700.0,650.1,669.9,665.25,673.26,3488851,234891820485000.0,,1045044.0,0.2995,neutral,neutral
2139,2008-07-14,AXISBANK,EQ,665.25,665.0,691.0,625.6,634.2,634.35,659.2,5220498,344137156465000.0,,1170308.0,0.2242,neutral,neutral
2140,2008-07-15,AXISBANK,EQ,634.35,627.0,627.0,576.3,589.4,597.1,593.86,5101472,302958212800000.0,,1629784.0,0.3195,neutral,neutral
2141,2008-07-16,AXISBANK,EQ,597.1,600.0,609.0,581.0,581.0,584.45,593.45,3146440,186726887060000.0,,1082795.0,0.3441,positive,positive
2142,2008-07-17,AXISBANK,EQ,584.45,619.8,641.9,596.0,640.25,635.45,622.34,4875604,303430006680000.0,,2332385.0,0.4784000000000001,positive,neutral
2143,2008-07-18,AXISBANK,EQ,635.45,644.3,700.0,641.0,682.15,685.6,674.85,3502093,236338290970000.0,,1021371.0,0.2916,negative,neutral
2144,2008-07-21,AXISBANK,EQ,685.6,695.0,704.0,673.3,699.6,697.4,690.13,2660235,183591032455000.0,,884717.0,0.3326,neutral,neutral
2145,2008-07-22,AXISBANK,EQ,697.4,695.0,744.8,687.0,738.9,735.05,723.66,3676843,266076765040000.0,,1062145.0,0.2889,positive,neutral
2146,2008-07-23,AXISBANK,EQ,735.05,755.55,802.0,752.0,761.0,763.65,782.1,3202964,250503199285000.0,,1550268.0,0.484,negative,neutral
2147,2008-07-24,AXISBANK,EQ,763.65,765.0,796.8,742.0,763.0,760.3,769.69,3145833,242130735440000.0,,1118584.0,0.3556,neutral,neutral
2148,2008-07-25,AXISBANK,EQ,760.3,717.7,742.0,706.0,712.0,712.85,720.12,2216559,159618305040000.0,,758365.0,0.3421,neutral,neutral
2149,2008-07-28,AXISBANK,EQ,712.85,634.0,719.7,634.0,695.0,697.3,705.22,3075051,216859809545000.0,,1193681.0,0.3882,positive,positive
2150,2008-07-29,AXISBANK,EQ,697.3,680.0,687.0,615.1,621.75,619.7,637.87,4701293,299880838040000.0,,1902477.0,0.4047,positive,positive
2151,2008-07-30,AXISBANK,EQ,619.7,624.05,689.9,624.05,683.0,679.25,657.11,4372760,287337561115000.0,,1861303.0,0.4257,positive,positive
2152,2008-07-31,AXISBANK,EQ,679.25,680.0,684.95,645.1,650.25,653.9,655.42,2739194,179533523515000.0,,1235046.0,0.4509,positive,positive
2153,2008-08-01,AXISBANK,EQ,653.9,650.0,684.0,625.0,681.0,679.9,661.87,3578762,236867299580000.03,,907053.0,0.2535,positive,positive
2154,2008-08-04,AXISBANK,EQ,679.9,680.0,714.8,670.2,705.0,706.05,700.53,3269621,229046734365000.0,,742461.0,0.2271,negative,positive
2155,2008-08-05,AXISBANK,EQ,706.05,709.0,773.0,699.85,764.0,760.55,744.69,4498341,334985226870000.0,,1181618.0,0.2627,neutral,neutral
2156,2008-08-06,AXISBANK,EQ,760.55,775.0,801.8,735.0,748.9,743.05,773.09,4280259,330903578915000.0,,1276043.0,0.2981,negative,neutral
2157,2008-08-07,AXISBANK,EQ,743.05,743.05,766.6,736.5,748.0,746.55,751.56,2112731,158784911745000.0,,425412.0,0.2014,negative,positive
2158,2008-08-08,AXISBANK,EQ,746.55,749.95,766.7,706.25,738.0,735.15,723.54,4538510,328378631675000.0,,1232616.0,0.2716,neutral,neutral
2159,2008-08-11,AXISBANK,EQ,735.15,768.8,768.8,750.0,756.0,759.6,761.75,2407400,183384302600000.0,,866626.0,0.36,neutral,positive
2160,2008-08-12,AXISBANK,EQ,759.6,760.0,764.5,715.35,722.0,720.55,732.65,2771302,203040819155000.0,,873919.0,0.3153,neutral,neutral
2161,2008-08-13,AXISBANK,EQ,720.55,715.0,731.85,699.0,727.8,725.1,721.73,3900862,281535233930000.0,,967268.0,0.24800000000000005,neutral,neutral
2162,2008-08-14,AXISBANK,EQ,725.1,725.1,725.8,686.3,702.0,700.0,700.04,4291347,300413295190000.0,,1254902.0,0.2924,neutral,neutral
2163,2008-08-18,AXISBANK,EQ,700.0,698.0,712.5,675.05,693.05,692.5,696.95,3388626,236171176955000.03,,974003.0,0.2874,neutral,neutral
2164,2008-08-19,AXISBANK,EQ,692.5,685.0,690.9,670.2,679.25,679.8,679.82,2537770,172521850430000.0,,748798.0,0.29510000000000003,neutral,neutral
2165,2008-08-20,AXISBANK,EQ,679.8,678.0,694.8,668.1,669.4,673.8,681.37,2487210,169471119635000.0,,817816.0,0.32880000000000004,positive,neutral
2166,2008-08-21,AXISBANK,EQ,673.8,670.0,672.0,645.0,646.0,649.1,655.6,1994820,130780994195000.0,,483680.0,0.2425,neutral,neutral
2167,2008-08-22,AXISBANK,EQ,649.1,645.0,683.2,636.5,677.7,679.85,667.03,3158464,210677798655000.0,,863244.0,0.2733,neutral,neutral
2168,2008-08-25,AXISBANK,EQ,679.85,705.0,714.7,682.1,683.45,685.6,696.74,2373952,165402758505000.0,,715201.0,0.3013,positive,neutral
2169,2008-08-26,AXISBANK,EQ,685.6,680.0,683.5,662.15,682.0,679.65,673.24,3396473,228663209105000.03,,918316.0,0.2704,positive,neutral
2170,2008-08-27,AXISBANK,EQ,679.65,688.0,694.4,673.2,678.0,677.35,683.68,2611009,178510178015000.0,,592767.0,0.22699999999999998,neutral,neutral
2171,2008-08-28,AXISBANK,EQ,677.35,680.0,683.5,666.0,678.0,670.55,674.48,2167216,146174373155000.0,,941490.0,0.4344,neutral,neutral
2172,2008-08-29,AXISBANK,EQ,670.55,685.0,726.9,682.0,723.8,723.4,712.13,3815226,271694185950000.0,,1039237.0,0.2724,neutral,neutral
2173,2008-09-01,AXISBANK,EQ,723.4,720.05,729.75,698.15,725.05,722.9,710.18,3106116,220589817425000.0,,782649.0,0.252,neutral,neutral
2174,2008-09-02,AXISBANK,EQ,722.9,732.0,771.6,726.5,758.0,759.85,746.69,4811867,359295145710000.0,,1067691.0,0.2219,neutral,positive
2175,2008-09-04,AXISBANK,EQ,759.85,760.0,760.0,730.3,734.0,734.2,742.42,4146548,307848567460000.0,,901636.0,0.2174,negative,neutral
2176,2008-09-05,AXISBANK,EQ,734.2,730.0,730.0,684.05,686.5,687.25,699.19,6016197,420648555080000.0,,2667495.0,0.4434,negative,negative
2177,2008-09-08,AXISBANK,EQ,687.25,695.0,734.0,695.0,712.5,711.25,718.07,4460463,320291496315000.0,,2289085.0,0.5132,neutral,neutral
2178,2008-09-09,AXISBANK,EQ,711.25,715.0,715.9,690.1,708.9,710.0,705.33,3140833,221530901060000.0,,807038.0,0.257,neutral,neutral
2179,2008-09-10,AXISBANK,EQ,710.0,699.8,723.4,695.0,709.6,710.45,712.71,3689284,262940621735000.0,,1017702.0,0.2759,neutral,neutral
2180,2008-09-11,AXISBANK,EQ,710.45,704.9,717.9,693.0,703.8,704.15,704.95,2511110,177021424455000.0,,346943.0,0.13820000000000002,neutral,negative
2181,2008-09-12,AXISBANK,EQ,704.15,724.0,724.0,687.0,690.0,692.55,700.37,2591494,181501058110000.0,,442642.0,0.17079999999999998,neutral,neutral
2182,2008-09-15,AXISBANK,EQ,692.55,678.95,685.0,637.0,654.0,656.9,649.35,3244552,210684603290000.0,,1214466.0,0.3743,neutral,neutral
2183,2008-09-16,AXISBANK,EQ,656.9,638.0,699.9,606.0,699.9,695.8,669.42,4110999,275197290425000.0,,912314.0,0.2219,neutral,neutral
2184,2008-09-17,AXISBANK,EQ,695.8,704.0,715.0,653.6,664.0,666.45,680.83,3876136,263900731155000.03,,709690.0,0.1831,neutral,neutral
2185,2008-09-18,AXISBANK,EQ,666.45,621.0,695.0,611.3,678.25,678.6,671.8,4606352,309455302180000.0,,1431288.0,0.31070000000000003,neutral,neutral
2186,2008-09-19,AXISBANK,EQ,678.6,691.4,719.9,687.0,708.15,708.55,703.77,3972330,279559326505000.03,,1518848.0,0.3824,neutral,neutral
2187,2008-09-22,AXISBANK,EQ,708.55,714.95,722.8,700.0,701.9,704.9,711.18,2606788,185389167075000.0,,799322.0,0.3066,neutral,neutral
2188,2008-09-23,AXISBANK,EQ,704.9,699.0,708.45,679.7,690.0,683.35,693.98,2402402,166722608230000.0,,697248.0,0.2902,neutral,neutral
2189,2008-09-24,AXISBANK,EQ,683.35,685.15,712.75,685.15,708.0,710.2,699.48,3640893,254674291530000.03,,1530700.0,0.4204,neutral,neutral
2190,2008-09-25,AXISBANK,EQ,710.2,710.0,725.9,705.05,721.0,721.4,718.76,4270445,306942755950000.0,,2131591.0,0.4991,positive,neutral
2191,2008-09-26,AXISBANK,EQ,721.4,710.0,724.8,702.25,706.5,705.1,714.14,4739740,338485010805000.0,,2768763.0,0.5842,neutral,neutral
2192,2008-09-29,AXISBANK,EQ,705.1,705.0,714.0,660.1,667.5,671.55,678.39,4812453,326471470075000.0,,2560662.0,0.5321,neutral,neutral
2193,2008-09-30,AXISBANK,EQ,671.55,653.7,725.0,538.0,723.25,720.25,694.42,4547450,315783117955000.0,,1571496.0,0.3456,neutral,neutral
2194,2008-10-01,AXISBANK,EQ,720.25,722.0,745.0,707.0,728.9,734.6,725.63,5478770,397554283240000.0,,2512684.0,0.4586,neutral,neutral
2195,2008-10-03,AXISBANK,EQ,734.6,725.0,740.0,694.1,702.05,702.3,722.91,4605365,332924499470000.0,,2356134.0,0.5115999999999999,neutral,neutral
2196,2008-10-06,AXISBANK,EQ,702.3,694.7,706.0,670.7,680.0,678.0,689.5,2783251,191906236965000.0,,832825.0,0.2992,neutral,neutral
2197,2008-10-07,AXISBANK,EQ,678.0,774.0,774.0,653.1,688.6,682.9,680.73,3811683,259471355415000.0,,1375382.0,0.3608,negative,neutral
2198,2008-10-08,AXISBANK,EQ,682.9,668.0,668.0,571.45,649.6,647.75,620.17,4167456,258453852025000.0,,1054121.0,0.2529,neutral,neutral
2199,2008-10-10,AXISBANK,EQ,647.75,575.0,645.0,536.5,543.8,552.6,587.87,4547291,267321408480000.03,,1770792.0,0.3894,neutral,neutral
2200,2008-10-13,AXISBANK,EQ,552.6,565.0,674.0,565.0,660.0,659.95,629.22,4472423,281415423320000.0,,1463350.0,0.3272,neutral,neutral
2201,2008-10-14,AXISBANK,EQ,659.95,726.7,726.7,633.0,642.0,639.05,669.35,5151585,344818994320000.0,,1780899.0,0.3457,positive,neutral
2202,2008-10-15,AXISBANK,EQ,639.05,632.0,649.9,601.5,625.0,618.8,619.93,4108439,254693228770000.0,,1163257.0,0.2831,positive,neutral
2203,2008-10-16,AXISBANK,EQ,618.8,503.3,642.7,503.3,632.0,626.25,602.75,4252304,256308624375000.0,,1096116.0,0.25780000000000003,neutral,neutral
2204,2008-10-17,AXISBANK,EQ,626.25,659.0,659.0,595.0,595.3,620.35,631.45,3857142,243559078975000.0,,1461679.0,0.379,neutral,neutral
2205,2008-10-20,AXISBANK,EQ,620.35,626.4,654.0,603.5,620.0,617.9,626.29,5020890,314454518425000.0,,2511572.0,0.5002000000000001,neutral,neutral
2206,2008-10-21,AXISBANK,EQ,617.9,636.7,668.0,623.0,657.0,656.5,644.38,3934153,253510057555000.03,,2048647.0,0.5207,positive,neutral
2207,2008-10-22,AXISBANK,EQ,656.5,636.3,663.8,625.15,628.2,631.2,642.67,2669243,171545245635000.0,,691362.0,0.259,neutral,positive
2208,2008-10-23,AXISBANK,EQ,631.2,620.0,645.0,595.0,628.0,622.4,617.2,3385081,208927394475000.0,,968884.0,0.2862,neutral,positive
2209,2008-10-24,AXISBANK,EQ,622.4,610.0,618.7,517.0,549.9,538.85,563.81,4314310,243246518965000.0,,1500137.0,0.3477000000000001,neutral,neutral
2210,2008-10-27,AXISBANK,EQ,538.85,530.0,546.0,475.0,530.0,534.55,501.78,3211069,161125097400000.0,,1370073.0,0.4267,negative,neutral
2211,2008-10-28,AXISBANK,EQ,534.55,545.0,592.0,545.0,590.35,570.0,564.73,522464,29504964430000.0,,155879.0,0.2984,positive,positive
2212,2008-10-29,AXISBANK,EQ,570.0,595.0,599.0,518.1,522.0,526.85,541.72,4443543,240715324255000.03,,1682151.0,0.3786,positive,positive
2213,2008-10-31,AXISBANK,EQ,526.85,536.1,580.0,531.1,572.5,562.95,550.06,2949632,162247171955000.0,,1071700.0,0.3633,neutral,neutral
2214,2008-11-03,AXISBANK,EQ,562.95,582.3,624.7,580.05,600.9,602.2,595.61,2808227,167260315850000.0,,785608.0,0.2798,neutral,neutral
2215,2008-11-04,AXISBANK,EQ,602.2,600.0,648.9,582.4,635.1,640.45,622.29,3510260,218440473400000.0,,1083902.0,0.3088,neutral,neutral
2216,2008-11-05,AXISBANK,EQ,640.45,651.9,674.8,592.35,598.0,604.0,630.6,3768257,237625903990000.0,,1181314.0,0.3135,neutral,negative
2217,2008-11-06,AXISBANK,EQ,604.0,590.0,610.9,552.5,581.0,582.7,588.08,2941701,172996002615000.0,,716466.0,0.2436,neutral,neutral
2218,2008-11-07,AXISBANK,EQ,582.7,580.0,599.0,547.15,588.0,581.6,571.43,3627601,207293178145000.0,,840547.0,0.2317,neutral,neutral
2219,2008-11-10,AXISBANK,EQ,581.6,594.45,613.0,578.3,607.0,608.9,599.57,2839790,170264897665000.0,,765360.0,0.2695,neutral,neutral
2220,2008-11-11,AXISBANK,EQ,608.9,600.0,603.0,560.0,561.0,564.05,574.06,2173945,124798401805000.0,,571341.0,0.26280000000000003,neutral,neutral
2221,2008-11-12,AXISBANK,EQ,564.05,559.0,569.7,523.15,526.0,525.3,543.8,2689984,146282591170000.0,,578780.0,0.2152,neutral,neutral
2222,2008-11-14,AXISBANK,EQ,525.3,540.0,554.4,487.0,488.5,492.95,503.31,4659572,234519003975000.0,,1881621.0,0.4038000000000001,positive,neutral
2223,2008-11-17,AXISBANK,EQ,492.95,587.2,587.2,431.3,450.9,456.65,455.34,4046313,184245541965000.0,,1148032.0,0.2837,neutral,neutral
2224,2008-11-18,AXISBANK,EQ,456.65,452.0,452.0,425.0,437.6,437.75,434.89,4155360,180712357780000.0,,1518096.0,0.3653,neutral,neutral
2225,2008-11-19,AXISBANK,EQ,437.75,425.0,464.3,421.1,428.0,427.55,449.86,4652182,209281027150000.0,,1785843.0,0.3839,neutral,neutral
2226,2008-11-20,AXISBANK,EQ,427.55,418.0,418.0,394.0,414.0,405.45,406.07,3131567,127162636965000.02,,856006.0,0.2733,negative,negative
2227,2008-11-21,AXISBANK,EQ,405.45,419.0,422.5,383.6,416.0,411.5,406.68,5421573,220482671980000.03,,1442624.0,0.2661,neutral,neutral
2228,2008-11-24,AXISBANK,EQ,411.5,409.0,420.0,391.85,396.0,397.55,402.04,3597837,144646892830000.0,,934046.0,0.2596,neutral,neutral
2229,2008-11-25,AXISBANK,EQ,397.55,414.8,418.7,367.0,367.75,376.55,393.59,3749504,147575151570000.0,,1063971.0,0.2838,neutral,neutral
2230,2008-11-26,AXISBANK,EQ,376.55,379.9,418.2,362.4,418.0,404.45,381.8,5563298,212404425360000.0,,1569116.0,0.282,neutral,neutral
2231,2008-11-28,AXISBANK,EQ,404.45,382.0,416.0,352.5,408.75,408.5,402.54,4059970,163431925020000.0,,1074369.0,0.2646,neutral,neutral
2232,2008-12-01,AXISBANK,EQ,408.5,412.5,436.7,408.1,413.0,413.05,422.36,5981239,252621292445000.0,,1963297.0,0.3282,neutral,neutral
2233,2008-12-02,AXISBANK,EQ,413.05,408.0,434.7,388.25,434.0,429.1,410.26,5004986,205332165890000.0,,939658.0,0.1877,neutral,neutral
2234,2008-12-03,AXISBANK,EQ,429.1,435.0,439.9,422.4,430.6,433.7,432.84,3647846,157892399460000.0,,487797.0,0.1337,neutral,neutral
2235,2008-12-04,AXISBANK,EQ,433.7,439.5,464.8,433.0,454.0,455.2,451.63,4903899,221473338595000.0,,1603759.0,0.327,positive,neutral
2236,2008-12-05,AXISBANK,EQ,455.2,457.0,475.0,440.0,440.25,443.05,455.3,4162259,189508012025000.0,,608708.0,0.1462,neutral,neutral
2237,2008-12-08,AXISBANK,EQ,443.05,460.0,468.0,448.0,452.0,451.95,457.03,2679101,122443297550000.0,,602147.0,0.2248,neutral,neutral
2238,2008-12-10,AXISBANK,EQ,451.95,457.4,466.0,438.15,462.4,462.8,451.85,4641401,209721319295000.0,,1091444.0,0.2352,neutral,neutral
2239,2008-12-11,AXISBANK,EQ,462.8,465.5,479.0,444.4,454.1,457.0,464.39,3398607,157828060970000.0,,523697.0,0.1541,neutral,neutral
2240,2008-12-12,AXISBANK,EQ,457.0,449.7,473.4,435.6,470.1,468.8,454.18,2990757,135833198090000.02,,541590.0,0.1811,positive,neutral
2241,2008-12-15,AXISBANK,EQ,468.8,478.2,492.4,475.0,484.3,486.2,484.72,2585591,125328307009999.98,,668581.0,0.2586,neutral,neutral
2242,2008-12-16,AXISBANK,EQ,486.2,485.0,506.3,478.25,500.0,500.8,496.75,2964944,147283067715000.0,,673455.0,0.2271,neutral,neutral
2243,2008-12-17,AXISBANK,EQ,500.8,504.0,520.0,492.05,499.0,497.6,506.35,3120588,158011635080000.0,,734171.0,0.2353,neutral,neutral
2244,2008-12-18,AXISBANK,EQ,497.6,495.0,543.0,495.0,537.45,537.2,517.47,3678769,190366447635000.0,,1138900.0,0.30960000000000004,neutral,neutral
2245,2008-12-19,AXISBANK,EQ,537.2,539.7,562.0,531.25,545.3,546.0,549.79,3518637,193451118820000.0,,1117726.0,0.3177,negative,neutral
2246,2008-12-22,AXISBANK,EQ,546.0,549.7,556.8,528.55,542.35,537.5,545.02,2073569,113012854030000.0,,396906.0,0.1914,neutral,neutral
2247,2008-12-23,AXISBANK,EQ,537.5,533.1,542.9,490.75,496.9,499.5,506.45,3410146,172707791530000.0,,834944.0,0.2448,neutral,negative
2248,2008-12-24,AXISBANK,EQ,499.5,495.0,498.0,481.0,490.0,490.75,489.62,2864147,140234413425000.0,,943249.0,0.3293,positive,neutral
2249,2008-12-26,AXISBANK,EQ,490.75,491.45,511.0,477.25,484.0,482.8,496.19,2151638,106761236855000.0,,376753.0,0.1751,neutral,neutral
2250,2008-12-29,AXISBANK,EQ,482.8,480.0,501.8,468.0,492.8,494.95,484.01,2720951,131697498845000.0,,320957.0,0.118,neutral,positive
2251,2008-12-30,AXISBANK,EQ,494.95,496.5,519.4,494.0,509.5,510.25,506.18,2858087,144670072175000.0,,371154.0,0.12990000000000002,negative,neutral
2252,2008-12-31,AXISBANK,EQ,510.25,519.7,521.0,499.6,505.1,504.7,512.31,2495475,127845903445000.0,,385723.0,0.15460000000000002,neutral,neutral
2253,2009-01-01,AXISBANK,EQ,504.7,508.5,522.7,508.0,517.9,516.85,515.88,1408190,72645618500000.0,,170373.0,0.121,negative,positive
2254,2009-01-02,AXISBANK,EQ,516.85,522.0,547.5,517.3,545.0,541.9,535.25,2852253,152667921040000.0,,597543.0,0.2095,neutral,neutral
2255,2009-01-05,AXISBANK,EQ,541.9,549.5,564.8,549.5,557.55,560.1,559.61,1833121,102583752865000.0,,416453.0,0.2272,neutral,negative
2256,2009-01-06,AXISBANK,EQ,560.1,561.0,577.0,551.4,570.0,569.75,568.73,2578771,146661586830000.0,,682249.0,0.2646,neutral,neutral
2257,2009-01-07,AXISBANK,EQ,569.75,574.0,575.4,515.0,525.0,522.1,543.23,2114311,114856507645000.0,,437004.0,0.2067,neutral,neutral
2258,2009-01-09,AXISBANK,EQ,522.1,508.0,540.3,475.0,492.0,486.6,505.54,5034621,254519900315000.0,,1246990.0,0.2477,neutral,neutral
2259,2009-01-12,AXISBANK,EQ,486.6,490.0,494.8,445.0,451.0,451.7,459.84,4509390,207357862000000.0,,1912095.0,0.424,negative,neutral
2260,2009-01-13,AXISBANK,EQ,451.7,442.0,465.0,433.0,440.95,440.3,444.54,3051583,135653657040000.02,,1106042.0,0.3624,neutral,neutral
2261,2009-01-14,AXISBANK,EQ,440.3,450.0,456.95,438.0,449.0,449.4,447.9,2406971,107807047675000.0,,877370.0,0.3645000000000001,neutral,neutral
2262,2009-01-15,AXISBANK,EQ,449.4,430.0,438.4,421.0,435.0,434.05,430.61,2386027,102744366280000.0,,789353.0,0.3308,positive,neutral
2263,2009-01-16,AXISBANK,EQ,434.05,448.7,451.0,436.0,443.85,443.55,442.73,1857294,82228622700000.0,,592043.0,0.3188,positive,neutral
2264,2009-01-19,AXISBANK,EQ,443.55,448.9,450.0,431.55,432.5,438.3,439.93,1588517,69883896400000.0,,476229.0,0.2998,positive,neutral
2265,2009-01-20,AXISBANK,EQ,438.3,429.7,429.7,416.6,423.0,422.4,422.51,1222309,51643580555000.0,,256425.0,0.2098,positive,positive
2266,2009-01-21,AXISBANK,EQ,422.4,405.55,428.0,404.0,404.45,407.7,415.96,2072238,86197192305000.0,,574880.0,0.2774,neutral,neutral
2267,2009-01-22,AXISBANK,EQ,407.7,410.5,421.0,403.3,412.7,416.05,413.04,1689063,69765179935000.0,,419121.0,0.2481,positive,neutral
2268,2009-01-23,AXISBANK,EQ,416.05,410.0,418.9,380.1,387.5,384.3,396.41,2893547,114702517359999.98,,901505.0,0.3116,neutral,neutral
2269,2009-01-27,AXISBANK,EQ,384.3,394.95,404.7,383.25,396.8,394.75,391.08,1758321,68764072860000.0,,398624.0,0.2267,negative,positive
2270,2009-01-28,AXISBANK,EQ,394.75,399.0,429.5,397.0,426.55,422.85,406.51,5203476,211524545670000.0,,3175364.0,0.6102000000000001,positive,positive
2271,2009-01-29,AXISBANK,EQ,422.85,430.0,445.0,426.1,436.2,435.65,436.66,3040706,132776040320000.0,,1051902.0,0.34590000000000004,neutral,neutral
2272,2009-01-30,AXISBANK,EQ,435.65,434.0,439.0,418.65,432.8,433.7,428.65,2129428,91277465125000.0,,221362.0,0.104,positive,neutral
